loan_amnt,term_months,int_rate,installment,annual_inc,dti,fico_range_low,open_acc,revol_util,total_acc,grade,home_ownership,purpose,verification_status,emp_length,loan_to_income,installment_to_income,defaulted
35000.0,36.0,13.67,1190.62,190000.0,16.0,695.0,15.0,92.5,23.0,C,MORTGAGE,debt_consolidation,Verified,2,0.1842,0.0752,0
6000.0,36.0,7.26,185.98,60000.0,9.28,700.0,24.0,33.5,52.0,A,MORTGAGE,debt_consolidation,Source Verified,8,0.1,0.0372,0
3600.0,36.0,13.67,122.47,25990.0,32.38,660.0,6.0,82.0,10.0,C,MORTGAGE,debt_consolidation,Verified,10_plus,0.1385,0.0565,0
18000.0,36.0,12.59,602.95,66000.0,17.2,710.0,11.0,58.3,16.0,C,RENT,debt_consolidation,Source Verified,1,0.2727,0.1096,0
20075.0,60.0,18.2,511.96,120000.0,32.82,705.0,12.0,75.0,26.0,E,MORTGAGE,debt_consolidation,Verified,6,0.1673,0.0512,0
14000.0,60.0,18.99,363.1,52000.0,14.1,670.0,7.0,68.6,23.0,E,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.2692,0.0838,1
18000.0,36.0,7.89,563.15,119000.0,18.46,785.0,9.0,11.1,16.0,A,RENT,other,Source Verified,1,0.1513,0.0568,1
1600.0,36.0,16.55,56.69,35000.0,19.66,670.0,4.0,94.2,18.0,D,RENT,vacation,Not Verified,10_plus,0.0457,0.0194,0
12000.0,36.0,11.22,394.12,65000.0,9.49,700.0,8.0,42.4,10.0,B,MORTGAGE,major_purchase,Source Verified,2,0.1846,0.0728,0
18875.0,60.0,17.57,474.9,54700.0,30.96,690.0,14.0,46.9,24.0,D,MORTGAGE,debt_consolidation,Verified,3,0.3451,0.1042,0
20000.0,36.0,5.32,602.3,85000.0,21.35,755.0,8.0,37.9,23.0,A,MORTGAGE,credit_card,Not Verified,10_plus,0.2353,0.085,0
12000.0,36.0,9.17,382.55,67000.0,11.95,680.0,6.0,95.3,22.0,B,MORTGAGE,debt_consolidation,Source Verified,unknown,0.1791,0.0685,0
20675.0,60.0,17.57,520.19,70000.0,15.91,700.0,7.0,60.6,26.0,D,MORTGAGE,debt_consolidation,Not Verified,4,0.2954,0.0892,0
26350.0,60.0,19.99,697.97,82000.0,23.97,670.0,10.0,72.0,11.0,E,MORTGAGE,credit_card,Verified,10_plus,0.3213,0.1021,1
16000.0,36.0,6.89,493.23,92000.0,21.39,715.0,18.0,38.0,39.0,A,OWN,credit_card,Not Verified,2,0.1739,0.0643,0
35000.0,60.0,13.67,808.42,114000.0,17.28,680.0,13.0,82.0,24.0,C,MORTGAGE,debt_consolidation,Verified,10_plus,0.307,0.0851,0
15000.0,36.0,11.99,498.15,102000.0,22.56,670.0,7.0,95.2,19.0,C,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.1471,0.0586,1
10000.0,36.0,14.48,344.12,44000.0,18.17,660.0,6.0,67.3,33.0,C,RENT,debt_consolidation,Verified,lt_1,0.2273,0.0939,0
10200.0,36.0,7.89,319.12,32000.0,26.07,665.0,9.0,61.7,15.0,A,MORTGAGE,credit_card,Not Verified,10_plus,0.3188,0.1197,0
25000.0,36.0,7.89,782.15,82000.0,31.0,700.0,26.0,45.0,39.0,A,OWN,debt_consolidation,Verified,10_plus,0.3049,0.1145,0
18000.0,36.0,13.18,608.06,60000.0,18.72,670.0,9.0,73.8,17.0,C,MORTGAGE,debt_consolidation,Source Verified,5,0.3,0.1216,0
20000.0,36.0,10.64,651.37,78000.0,21.83,675.0,15.0,97.2,24.0,B,MORTGAGE,credit_card,Verified,6,0.2564,0.1002,0
11575.0,36.0,13.67,393.76,46000.0,20.79,670.0,8.0,18.4,21.0,C,RENT,debt_consolidation,Source Verified,5,0.2516,0.1027,1
20000.0,60.0,10.64,431.27,93875.0,10.29,685.0,11.0,38.8,30.0,B,MORTGAGE,credit_card,Source Verified,3,0.213,0.0551,0
24000.0,36.0,7.89,750.86,240000.0,8.62,690.0,12.0,37.4,44.0,A,MORTGAGE,debt_consolidation,Source Verified,4,0.1,0.0375,0
6000.0,36.0,14.48,206.47,34000.0,19.06,720.0,10.0,18.0,11.0,C,RENT,debt_consolidation,Source Verified,8,0.1765,0.0729,1
20000.0,36.0,6.89,616.54,78000.0,17.22,765.0,10.0,39.1,30.0,A,MORTGAGE,debt_consolidation,Source Verified,1,0.2564,0.0949,0
7200.0,36.0,13.67,244.93,58000.0,14.38,685.0,3.0,3.8,9.0,C,RENT,major_purchase,Source Verified,5,0.1241,0.0507,0
3500.0,36.0,10.64,113.99,20240.0,8.13,675.0,8.0,0.3,21.0,B,RENT,medical,Verified,unknown,0.1729,0.0676,0
6600.0,36.0,7.26,204.58,175000.0,11.18,715.0,18.0,41.6,51.0,A,OWN,debt_consolidation,Source Verified,lt_1,0.0377,0.014,0
4200.0,36.0,6.89,129.48,91000.0,23.35,700.0,23.0,70.3,35.0,A,RENT,other,Not Verified,5,0.0462,0.0171,1
28000.0,36.0,7.89,876.0,171000.0,18.73,695.0,14.0,69.8,28.0,A,RENT,debt_consolidation,Verified,10_plus,0.1637,0.0615,0
12000.0,36.0,5.32,361.38,75000.0,25.95,740.0,18.0,4.1,39.0,A,MORTGAGE,debt_consolidation,Not Verified,5,0.16,0.0578,0
4800.0,36.0,6.24,146.55,74000.0,22.62,690.0,19.0,69.0,42.0,A,MORTGAGE,debt_consolidation,Source Verified,7,0.0649,0.0238,0
12000.0,60.0,13.18,274.15,150000.0,6.46,685.0,11.0,12.3,24.0,C,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.08,0.0219,0
12000.0,36.0,9.17,382.55,45000.0,6.02,795.0,9.0,12.6,20.0,B,RENT,small_business,Source Verified,lt_1,0.2667,0.102,0
24000.0,60.0,10.64,517.52,54000.0,19.62,705.0,8.0,36.6,24.0,B,MORTGAGE,debt_consolidation,Verified,8,0.4444,0.115,0
10000.0,36.0,9.17,318.79,65000.0,13.2,660.0,9.0,59.2,26.0,B,MORTGAGE,debt_consolidation,Verified,unknown,0.1538,0.0589,0
1600.0,36.0,17.86,57.74,124000.0,21.5,670.0,14.0,80.2,50.0,D,OWN,other,Verified,lt_1,0.0129,0.0056,0
3500.0,36.0,7.89,109.5,28000.0,7.7,680.0,9.0,5.7,23.0,A,MORTGAGE,debt_consolidation,Source Verified,unknown,0.125,0.0469,0
21000.0,36.0,16.55,744.02,103000.0,16.3,685.0,10.0,68.3,21.0,D,RENT,credit_card,Source Verified,4,0.2039,0.0867,1
15000.0,36.0,5.32,451.73,109000.0,20.37,710.0,6.0,4.0,23.0,A,MORTGAGE,home_improvement,Not Verified,10_plus,0.1376,0.0497,0
30500.0,36.0,14.48,1049.55,210000.0,20.1,670.0,21.0,87.2,46.0,C,MORTGAGE,debt_consolidation,Verified,lt_1,0.1452,0.06,1
27000.0,60.0,13.18,616.83,82000.0,15.59,710.0,8.0,81.9,17.0,C,MORTGAGE,credit_card,Not Verified,6,0.3293,0.0903,0
23000.0,36.0,8.38,724.78,65000.0,20.12,735.0,10.0,51.2,15.0,B,MORTGAGE,debt_consolidation,Not Verified,4,0.3538,0.1338,0
12000.0,36.0,5.32,361.38,130000.0,8.87,795.0,9.0,17.8,27.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.0923,0.0334,0
35000.0,60.0,16.99,869.66,104827.0,16.91,670.0,23.0,62.8,46.0,D,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.3339,0.0996,1
8000.0,36.0,11.22,262.75,40000.0,26.91,670.0,13.0,46.7,27.0,B,MORTGAGE,debt_consolidation,Source Verified,4,0.2,0.0788,0
6000.0,36.0,9.76,192.93,50000.0,18.87,755.0,10.0,1.0,30.0,B,MORTGAGE,other,Verified,1,0.12,0.0463,0
7000.0,36.0,7.26,216.98,60000.0,12.84,680.0,11.0,41.4,19.0,A,MORTGAGE,credit_card,Source Verified,1,0.1167,0.0434,0
24000.0,36.0,9.17,765.1,81000.0,28.58,710.0,18.0,82.1,43.0,B,MORTGAGE,home_improvement,Verified,8,0.2963,0.1133,0
17700.0,36.0,14.48,609.08,94600.0,13.37,660.0,15.0,55.8,39.0,C,RENT,debt_consolidation,Source Verified,10_plus,0.1871,0.0773,1
7200.0,36.0,14.48,247.77,44000.0,19.61,695.0,7.0,72.2,11.0,C,RENT,debt_consolidation,Verified,1,0.1636,0.0676,0
20000.0,36.0,11.22,656.86,85000.0,8.74,680.0,9.0,44.7,13.0,B,RENT,debt_consolidation,Not Verified,2,0.2353,0.0927,0
8000.0,36.0,7.89,250.29,50000.0,9.19,745.0,9.0,32.0,15.0,A,OWN,debt_consolidation,Source Verified,3,0.16,0.0601,0
3000.0,36.0,10.64,97.71,66000.0,8.29,715.0,14.0,58.8,38.0,B,MORTGAGE,medical,Source Verified,10_plus,0.0455,0.0178,0
30100.0,60.0,17.57,757.32,100000.0,33.72,675.0,32.0,45.9,98.0,D,MORTGAGE,debt_consolidation,Source Verified,8,0.301,0.0909,0
20000.0,36.0,10.64,651.37,100000.0,23.34,700.0,11.0,57.5,24.0,B,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.2,0.0782,0
28000.0,36.0,11.22,919.61,90000.0,20.97,685.0,16.0,61.2,33.0,B,OWN,debt_consolidation,Source Verified,10_plus,0.3111,0.1226,0
6125.0,36.0,10.64,199.49,80000.0,7.52,695.0,7.0,25.5,14.0,B,MORTGAGE,debt_consolidation,Source Verified,5,0.0766,0.0299,1
35000.0,36.0,9.17,1115.77,175000.0,12.01,700.0,13.0,46.2,33.0,B,RENT,credit_card,Source Verified,7,0.2,0.0765,0
5000.0,36.0,7.26,154.99,77000.0,20.0,760.0,16.0,38.8,31.0,A,MORTGAGE,credit_card,Source Verified,3,0.0649,0.0242,0
12000.0,36.0,11.99,398.52,85280.0,9.15,660.0,8.0,75.9,38.0,C,RENT,debt_consolidation,Source Verified,5,0.1407,0.0561,0
4800.0,36.0,7.89,150.18,65000.0,31.35,680.0,18.0,41.9,26.0,A,RENT,credit_card,Not Verified,10_plus,0.0738,0.0277,1
8200.0,36.0,9.76,263.67,93400.0,25.08,695.0,10.0,72.6,15.0,B,RENT,credit_card,Source Verified,4,0.0878,0.0339,1
6500.0,36.0,7.89,203.36,45000.0,28.43,700.0,18.0,43.8,39.0,A,MORTGAGE,credit_card,Verified,9,0.1444,0.0542,0
35000.0,36.0,11.99,1162.34,112000.0,14.2,705.0,6.0,78.0,11.0,C,RENT,debt_consolidation,Source Verified,4,0.3125,0.1245,0
5875.0,36.0,9.17,187.29,62000.0,18.14,665.0,11.0,71.6,29.0,B,OWN,major_purchase,Verified,7,0.0948,0.0362,0
5000.0,36.0,7.26,154.99,95000.0,26.57,695.0,12.0,87.8,31.0,A,MORTGAGE,debt_consolidation,Verified,9,0.0526,0.0196,1
8000.0,36.0,11.22,262.75,135000.0,26.85,700.0,24.0,67.8,62.0,B,MORTGAGE,debt_consolidation,Verified,10_plus,0.0593,0.0234,1
7000.0,36.0,13.67,238.13,58000.0,35.3,670.0,19.0,47.3,51.0,C,MORTGAGE,other,Source Verified,10_plus,0.1207,0.0493,0
14000.0,36.0,11.99,464.94,72000.0,7.27,685.0,10.0,43.7,15.0,C,RENT,debt_consolidation,Not Verified,8,0.1944,0.0775,1
15000.0,36.0,12.59,502.46,62000.0,14.83,665.0,11.0,56.4,16.0,C,MORTGAGE,debt_consolidation,Source Verified,3,0.2419,0.0973,0
14000.0,60.0,13.67,323.37,29200.0,22.85,695.0,9.0,82.1,15.0,C,OWN,debt_consolidation,Verified,3,0.4795,0.1329,0
15000.0,36.0,9.76,482.32,108000.0,13.08,675.0,12.0,7.1,24.0,B,OWN,debt_consolidation,Source Verified,1,0.1389,0.0536,0
5000.0,36.0,16.55,177.15,53000.0,11.93,735.0,5.0,10.0,5.0,D,RENT,debt_consolidation,Verified,lt_1,0.0943,0.0401,1
4000.0,36.0,13.67,136.08,37000.0,8.41,690.0,11.0,11.0,45.0,C,RENT,debt_consolidation,Source Verified,unknown,0.1081,0.0441,0
30000.0,60.0,13.67,692.93,80000.0,21.11,705.0,12.0,94.1,16.0,C,RENT,debt_consolidation,Verified,10_plus,0.375,0.1039,0
15600.0,60.0,11.22,340.9,48000.0,13.15,670.0,7.0,66.1,22.0,B,RENT,debt_consolidation,Source Verified,8,0.325,0.0852,0
15000.0,36.0,10.64,488.53,125000.0,31.36,675.0,22.0,67.6,35.0,B,OWN,debt_consolidation,Source Verified,lt_1,0.12,0.0469,1
25000.0,60.0,8.38,511.47,105000.0,18.22,740.0,29.0,14.8,43.0,B,MORTGAGE,home_improvement,Not Verified,10_plus,0.2381,0.0585,0
15000.0,36.0,11.22,492.65,123000.0,17.26,685.0,16.0,33.2,25.0,B,MORTGAGE,debt_consolidation,Source Verified,8,0.122,0.0481,0
12800.0,60.0,13.18,292.43,62000.0,15.06,660.0,11.0,74.8,28.0,C,MORTGAGE,debt_consolidation,Source Verified,8,0.2065,0.0566,0
12000.0,36.0,6.89,369.93,110000.0,19.12,755.0,21.0,26.3,39.0,A,MORTGAGE,house,Source Verified,10_plus,0.1091,0.0404,0
10000.0,36.0,12.59,334.97,66200.0,25.67,685.0,7.0,81.6,9.0,C,RENT,debt_consolidation,Verified,3,0.1511,0.0607,0
15000.0,36.0,6.89,462.41,52000.0,33.66,715.0,7.0,60.9,21.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.2885,0.1067,0
20000.0,60.0,18.2,510.05,75000.0,15.95,660.0,8.0,59.2,21.0,E,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.2667,0.0816,1
8000.0,36.0,7.89,250.29,71000.0,31.47,700.0,21.0,68.6,28.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.1127,0.0423,0
11000.0,60.0,16.99,273.32,48000.0,19.55,700.0,12.0,25.5,64.0,D,MORTGAGE,credit_card,Verified,2,0.2292,0.0683,0
3600.0,36.0,11.99,119.56,130000.0,26.46,715.0,16.0,34.2,45.0,C,MORTGAGE,other,Not Verified,10_plus,0.0277,0.011,0
10000.0,36.0,10.64,325.69,89000.0,26.16,670.0,8.0,96.7,16.0,B,MORTGAGE,credit_card,Not Verified,3,0.1124,0.0439,0
7125.0,36.0,18.99,261.14,19824.0,21.43,710.0,8.0,0.0,13.0,E,RENT,debt_consolidation,Verified,1,0.3594,0.1581,0
24000.0,60.0,13.67,554.35,56443.2,20.39,660.0,6.0,90.8,26.0,C,MORTGAGE,credit_card,Verified,unknown,0.4252,0.1179,0
19150.0,36.0,14.48,658.98,188532.0,19.25,695.0,12.0,2.9,44.0,C,MORTGAGE,debt_consolidation,Source Verified,lt_1,0.1016,0.0419,0
5000.0,36.0,13.18,168.91,75000.0,37.01,660.0,26.0,60.5,63.0,C,MORTGAGE,home_improvement,Not Verified,5,0.0667,0.027,0
2400.0,36.0,20.99,90.41,47000.0,22.52,660.0,6.0,31.1,10.0,E,MORTGAGE,home_improvement,Source Verified,10_plus,0.0511,0.0231,0
19200.0,36.0,7.89,600.69,60000.0,8.12,670.0,17.0,24.6,26.0,A,MORTGAGE,credit_card,Not Verified,10_plus,0.32,0.1201,0
16225.0,36.0,23.99,636.47,36860.0,38.65,660.0,15.0,82.5,43.0,F,MORTGAGE,debt_consolidation,Source Verified,4,0.4402,0.2072,1
28000.0,36.0,5.32,843.22,105000.0,17.62,740.0,15.0,32.6,26.0,A,MORTGAGE,credit_card,Not Verified,10_plus,0.2667,0.0964,0
9000.0,36.0,10.64,293.12,91500.0,10.5,670.0,23.0,48.2,35.0,B,MORTGAGE,debt_consolidation,Source Verified,2,0.0984,0.0384,0
15000.0,36.0,9.17,478.19,47000.0,24.31,675.0,9.0,47.4,12.0,B,RENT,debt_consolidation,Verified,1,0.3191,0.1221,0
11450.0,60.0,19.99,303.3,53000.0,32.02,660.0,10.0,74.1,30.0,E,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.216,0.0687,1
24000.0,36.0,13.67,816.43,95000.0,32.37,675.0,23.0,58.3,48.0,C,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.2526,0.1031,0
24000.0,36.0,5.32,722.76,104000.0,18.81,685.0,10.0,32.1,33.0,A,RENT,debt_consolidation,Not Verified,unknown,0.2308,0.0834,0
19650.0,36.0,15.41,685.13,72000.0,19.07,670.0,10.0,80.0,15.0,D,MORTGAGE,credit_card,Not Verified,1,0.2729,0.1142,0
14500.0,36.0,12.59,485.71,33000.0,30.47,680.0,14.0,77.7,42.0,C,OWN,credit_card,Source Verified,10_plus,0.4394,0.1766,1
15000.0,36.0,9.76,482.32,90000.0,31.44,715.0,8.0,8.0,21.0,B,OWN,other,Not Verified,5,0.1667,0.0643,1
10000.0,36.0,7.89,312.86,57000.0,17.66,715.0,9.0,57.4,22.0,A,MORTGAGE,debt_consolidation,Verified,lt_1,0.1754,0.0659,0
7200.0,36.0,12.59,241.18,48000.0,12.38,690.0,4.0,87.3,24.0,C,RENT,debt_consolidation,Source Verified,2,0.15,0.0603,0
9600.0,36.0,16.99,342.22,40000.0,14.49,675.0,8.0,72.7,21.0,D,RENT,debt_consolidation,Source Verified,6,0.24,0.1027,1
5500.0,36.0,16.55,194.87,28500.0,5.18,685.0,5.0,12.0,13.0,D,RENT,other,Source Verified,5,0.193,0.0821,0
10000.0,36.0,8.38,315.12,61000.0,22.2,675.0,10.0,74.4,15.0,B,RENT,credit_card,Source Verified,10_plus,0.1639,0.062,0
5000.0,36.0,6.89,154.14,105565.0,8.58,685.0,4.0,59.0,10.0,A,OWN,credit_card,Not Verified,9,0.0474,0.0175,0
3600.0,36.0,6.24,109.92,80000.0,13.15,685.0,15.0,48.9,22.0,A,RENT,credit_card,Source Verified,9,0.045,0.0165,0
35000.0,60.0,11.99,778.38,105000.0,27.53,745.0,17.0,33.0,36.0,C,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.3333,0.089,1
1000.0,36.0,9.76,32.16,68000.0,1.81,750.0,7.0,2.3,14.0,B,RENT,medical,Source Verified,1,0.0147,0.0057,0
30000.0,36.0,11.99,996.29,160000.0,17.62,805.0,30.0,8.5,44.0,C,OWN,other,Source Verified,6,0.1875,0.0747,0
24725.0,60.0,25.99,740.14,180000.0,0.67,670.0,3.0,87.1,4.0,F,RENT,debt_consolidation,Verified,2,0.1374,0.0493,1
12000.0,36.0,7.89,375.43,52000.0,20.03,725.0,13.0,38.6,29.0,A,MORTGAGE,credit_card,Not Verified,10_plus,0.2308,0.0866,0
5000.0,36.0,10.64,162.85,30000.0,24.0,665.0,8.0,29.2,8.0,B,RENT,credit_card,Verified,10_plus,0.1667,0.0651,1
35000.0,36.0,12.59,1172.39,133000.0,16.57,690.0,16.0,36.9,30.0,C,OWN,debt_consolidation,Source Verified,5,0.2632,0.1058,0
16975.0,60.0,16.55,417.78,114000.0,14.86,685.0,10.0,83.6,32.0,D,MORTGAGE,credit_card,Not Verified,5,0.1489,0.044,0
5000.0,36.0,11.99,166.05,60000.0,13.5,665.0,5.0,7.2,17.0,C,RENT,debt_consolidation,Verified,3,0.0833,0.0332,0
20000.0,60.0,12.59,450.88,85000.0,21.08,755.0,9.0,35.9,31.0,C,RENT,debt_consolidation,Verified,3,0.2353,0.0637,0
13000.0,60.0,7.89,262.91,170000.0,11.81,785.0,28.0,15.7,57.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.0765,0.0186,0
14400.0,60.0,23.99,414.18,36000.0,36.5,685.0,11.0,97.6,22.0,F,RENT,debt_consolidation,Verified,10_plus,0.4,0.1381,0
10700.0,36.0,7.26,331.66,46770.0,14.26,695.0,13.0,32.8,36.0,A,RENT,debt_consolidation,Verified,10_plus,0.2288,0.0851,0
18000.0,36.0,16.55,637.73,61000.0,32.85,660.0,16.0,97.8,28.0,D,RENT,debt_consolidation,Verified,3,0.2951,0.1255,0
10000.0,36.0,8.38,315.12,64000.0,18.28,660.0,13.0,61.2,16.0,B,RENT,debt_consolidation,Source Verified,6,0.1562,0.0591,0
28000.0,60.0,7.89,566.27,97000.0,16.73,815.0,13.0,18.8,29.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.2887,0.0701,0
16800.0,60.0,12.59,378.74,70000.0,18.63,705.0,15.0,61.5,28.0,C,RENT,debt_consolidation,Source Verified,3,0.24,0.0649,0
10000.0,36.0,13.18,337.81,80000.0,23.73,720.0,14.0,86.0,28.0,C,RENT,debt_consolidation,Source Verified,2,0.125,0.0507,0
12000.0,60.0,16.55,295.34,97750.0,25.57,680.0,19.0,44.0,41.0,D,MORTGAGE,credit_card,Source Verified,10_plus,0.1228,0.0363,0
25000.0,36.0,10.64,814.22,93500.0,7.38,665.0,13.0,31.7,25.0,B,MORTGAGE,debt_consolidation,Not Verified,8,0.2674,0.1045,0
20000.0,36.0,11.99,664.2,115000.0,19.64,675.0,20.0,47.1,37.0,C,RENT,debt_consolidation,Verified,10_plus,0.1739,0.0693,0
6025.0,36.0,9.76,193.74,36000.0,17.55,700.0,9.0,35.2,23.0,B,RENT,debt_consolidation,Not Verified,1,0.1674,0.0646,0
22000.0,36.0,5.32,662.53,53900.0,4.23,735.0,4.0,38.8,9.0,A,MORTGAGE,credit_card,Source Verified,3,0.4082,0.1475,0
35000.0,36.0,7.26,1084.87,300000.0,3.35,750.0,11.0,25.4,22.0,A,MORTGAGE,home_improvement,Source Verified,10_plus,0.1167,0.0434,0
27600.0,36.0,11.99,916.59,60000.0,25.7,665.0,9.0,75.1,21.0,C,RENT,credit_card,Not Verified,5,0.46,0.1833,1
10975.0,36.0,16.99,391.24,40000.0,30.69,680.0,8.0,81.1,12.0,D,RENT,debt_consolidation,Verified,4,0.2744,0.1174,0
5050.0,36.0,7.89,158.0,12000.0,19.1,710.0,5.0,53.7,8.0,A,RENT,debt_consolidation,Source Verified,2,0.4208,0.158,1
6500.0,36.0,12.59,217.73,96474.0,11.21,675.0,8.0,45.1,27.0,C,RENT,small_business,Source Verified,10_plus,0.0674,0.0271,0
15000.0,36.0,5.32,451.73,76000.0,32.98,725.0,13.0,68.5,24.0,A,MORTGAGE,credit_card,Source Verified,10_plus,0.1974,0.0713,0
5000.0,36.0,7.26,154.99,40000.0,15.39,690.0,11.0,45.5,47.0,A,MORTGAGE,debt_consolidation,Source Verified,3,0.125,0.0465,0
32000.0,60.0,10.64,690.03,130000.0,11.53,780.0,10.0,25.0,10.0,B,RENT,debt_consolidation,Verified,lt_1,0.2462,0.0637,0
16000.0,60.0,11.22,349.64,82000.0,16.39,675.0,13.0,22.2,36.0,B,MORTGAGE,debt_consolidation,Source Verified,8,0.1951,0.0512,0
9600.0,36.0,7.89,300.35,40000.0,31.29,780.0,12.0,9.8,14.0,A,RENT,debt_consolidation,Source Verified,2,0.24,0.0901,0
9000.0,36.0,6.24,274.78,105000.0,21.2,800.0,13.0,6.7,37.0,A,RENT,credit_card,Source Verified,lt_1,0.0857,0.0314,0
12950.0,36.0,18.49,471.37,36000.0,37.83,665.0,13.0,78.1,31.0,E,RENT,debt_consolidation,Verified,8,0.3597,0.1571,1
10000.0,36.0,6.24,305.31,144000.0,20.49,695.0,31.0,49.1,58.0,A,OWN,credit_card,Not Verified,10_plus,0.0694,0.0254,0
11900.0,36.0,18.49,433.15,35000.0,37.72,665.0,11.0,58.5,16.0,E,MORTGAGE,home_improvement,Verified,4,0.34,0.1485,0
25000.0,36.0,6.89,770.68,99300.0,17.53,680.0,11.0,90.1,12.0,A,RENT,credit_card,Verified,5,0.2518,0.0931,0
25000.0,60.0,17.86,632.94,81000.0,27.49,695.0,12.0,57.2,18.0,D,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.3086,0.0938,0
3500.0,36.0,6.89,107.9,65000.0,13.09,685.0,9.0,26.0,26.0,A,MORTGAGE,other,Not Verified,unknown,0.0538,0.0199,0
5500.0,36.0,9.17,175.34,45000.0,2.64,660.0,6.0,59.3,13.0,B,MORTGAGE,credit_card,Not Verified,10_plus,0.1222,0.0468,0
11000.0,36.0,9.76,353.71,40000.0,24.24,685.0,23.0,46.4,28.0,B,RENT,debt_consolidation,Not Verified,1,0.275,0.1061,0
28600.0,36.0,15.41,997.19,65000.0,17.3,675.0,10.0,25.2,25.0,D,OWN,debt_consolidation,Not Verified,10_plus,0.44,0.1841,0
2200.0,36.0,10.64,71.66,65000.0,31.39,675.0,23.0,69.5,46.0,B,MORTGAGE,medical,Verified,6,0.0338,0.0132,0
6400.0,36.0,13.18,216.2,50000.0,30.48,680.0,17.0,38.3,22.0,C,MORTGAGE,credit_card,Not Verified,10_plus,0.128,0.0519,0
15075.0,36.0,10.64,490.98,105000.0,13.86,695.0,21.0,29.3,38.0,B,RENT,debt_consolidation,Not Verified,3,0.1436,0.0561,0
7000.0,36.0,13.18,236.47,42000.0,6.58,695.0,10.0,37.8,10.0,C,RENT,credit_card,Not Verified,1,0.1667,0.0676,0
22000.0,60.0,19.99,582.75,75000.0,15.49,685.0,6.0,99.8,15.0,E,RENT,debt_consolidation,Source Verified,lt_1,0.2933,0.0932,0
30000.0,36.0,13.67,1020.53,69000.0,26.9,700.0,8.0,65.0,25.0,C,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.4348,0.1775,0
1800.0,36.0,11.99,59.78,38000.0,5.31,730.0,5.0,11.0,8.0,C,MORTGAGE,debt_consolidation,Source Verified,3,0.0474,0.0189,0
4800.0,36.0,10.64,156.33,67000.0,15.14,665.0,18.0,26.0,24.0,B,RENT,debt_consolidation,Source Verified,6,0.0716,0.028,0
17600.0,36.0,9.17,561.07,54000.0,17.84,675.0,8.0,36.5,19.0,B,RENT,debt_consolidation,Source Verified,2,0.3259,0.1247,1
10000.0,36.0,14.48,344.12,49900.0,28.38,740.0,4.0,79.4,11.0,C,RENT,debt_consolidation,Verified,unknown,0.2004,0.0828,0
22850.0,60.0,15.41,548.53,70000.0,36.28,725.0,9.0,28.4,14.0,D,RENT,debt_consolidation,Source Verified,lt_1,0.3264,0.094,1
15000.0,36.0,8.38,472.68,57600.0,16.1,665.0,16.0,43.7,24.0,B,RENT,debt_consolidation,Source Verified,10_plus,0.2604,0.0985,0
20000.0,60.0,8.38,409.18,116000.0,16.32,760.0,7.0,29.9,25.0,B,RENT,credit_card,Not Verified,7,0.1724,0.0423,0
2000.0,36.0,11.99,66.42,94000.0,9.51,685.0,9.0,16.8,23.0,C,MORTGAGE,other,Source Verified,8,0.0213,0.0085,1
3500.0,36.0,8.38,110.3,168000.0,16.41,705.0,10.0,68.3,24.0,B,MORTGAGE,credit_card,Not Verified,4,0.0208,0.0079,0
12800.0,36.0,9.17,408.06,90000.0,18.71,680.0,15.0,66.7,27.0,B,OWN,small_business,Not Verified,10_plus,0.1422,0.0544,0
1500.0,36.0,14.48,51.62,42000.0,17.31,660.0,9.0,73.4,11.0,C,RENT,other,Source Verified,unknown,0.0357,0.0147,0
18800.0,36.0,13.67,639.54,47000.0,32.02,665.0,10.0,65.7,20.0,C,RENT,debt_consolidation,Verified,10_plus,0.4,0.1633,0
15000.0,36.0,8.38,472.68,51000.0,8.24,675.0,8.0,55.7,21.0,B,OWN,debt_consolidation,Source Verified,6,0.2941,0.1112,0
2500.0,36.0,6.89,77.07,72000.0,9.08,710.0,12.0,24.9,41.0,A,MORTGAGE,debt_consolidation,Not Verified,unknown,0.0347,0.0128,0
24900.0,36.0,13.67,847.04,65592.0,17.23,700.0,15.0,68.7,25.0,C,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.3796,0.155,0
20000.0,36.0,11.99,664.2,50000.0,9.44,720.0,6.0,36.7,12.0,C,RENT,major_purchase,Verified,8,0.4,0.1594,1
8000.0,36.0,7.89,250.29,67600.0,16.62,670.0,8.0,45.2,21.0,A,RENT,credit_card,Verified,4,0.1183,0.0444,0
